1	7700000	72	0.000009351	buffer	
1	7700000	59	0.000007662	builder	
1	7800000	68	0.000008718	buffer	
1	7800000	59	0.000007564	builder	
1	7900000	74	0.000009367	buffer	
1	7900000	63	0.000007975	builder	
1	8000000	70	0.000008750	buffer	
1	8000000	69	0.000008625	builder	
1	8100000	83	0.000010247	buffer	
1	8100000	63	0.000007778	builder	
1	8200000	73	0.000008902	buffer	
1	8200000	63	0.000007683	builder	
1	8300000	83	0.000010000	buffer	
1	8300000	71	0.000008554	builder	
1	8400000	74	0.000008810	buffer	
1	8400000	67	0.000007976	builder	
1	8500000	78	0.000009176	buffer	
1	8500000	67	0.000007882	builder	
1	8600000	77	0.000008953	buffer	
1	8600000	67	0.000007791	builder	
1	8700000	81	0.000009310	buffer	
1	8700000	71	0.000008161	builder	
1	8800000	80	0.000009091	buffer	
1	8800000	76	0.000008636	builder	
1	8900000	78	0.000008764	buffer	
1	8900000	67	0.000007528	builder	
1	9000000	80	0.000008889	buffer	
1	9000000	72	0.000008000	builder	
1	9100000	80	0.000008791	buffer	
1	9100000	69	0.000007582	builder	
1	9200000	79	0.000008587	buffer	
1	9200000	69	0.000007500	builder	
1	9300000	82	0.000008817	buffer	
1	9300000	78	0.000008387	builder	
1	9400000	81	0.000008617	buffer	
1	9400000	74	0.000007872	builder	
1	9500000	86	0.000009053	buffer	
1	9500000	77	0.000008105	builder	
1	9600000	83	0.000008646	buffer	
1	9600000	86	0.000008958	builder	
1	9700000	91	0.000009381	buffer	
1	9700000	81	0.000008351	builder	
1	9800000	94	0.000009592	buffer	
1	9800000	83	0.000008469	builder	
1	9900000	92	0.000009293	buffer	
1	9900000	86	0.000008687	builder	
1	10000000	94	0.000009400	buffer	
1	10000000	77	0.000007700	builder	
1	10100000	91	0.000009010	buffer	
1	10100000	82	0.000008119	builder	
1	10200000	92	0.000009020	buffer	
1	10200000	85	0.000008333	builder	
1	10300000	96	0.000009320	buffer	
1	10300000	82	0.000007961	builder	
